 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25
2415,24.083,24.031,24.932,27.564,28.310,20.932,22.333,22.979,25.373,18.398,26.519,17.257,21.413,17.022,30.773,22.954,24.123,22.488,24.642,20.731,25.391,24.725,20.403,21.213,22.703
2416,23.882,23.958,24.794,27.433,28.281,20.881,22.293,22.948,25.316,18.311,26.500,16.954,21.059,16.707,30.725,22.851,23.927,22.309,24.345,20.360,25.155,24.694,20.423,20.928,22.645
2417,23.564,23.883,24.591,27.311,28.118,20.776,22.236,22.825,25.163,18.217,26.375,16.778,20.838,16.545,30.713,22.723,23.823,22.141,24.115,20.084,24.921,24.627,20.370,20.741,22.573
2418,23.421,23.803,24.228,27.221,28.087,20.797,22.228,22.848,25.164,18.178,26.144,16.659,20.720,16.426,30.707,22.539,23.531,21.765,23.793,19.858,24.777,24.643,20.399,20.646,22.501
2419,23.394,23.738,23.713,27.103,27.965,20.690,22.202,22.741,25.178,18.097,25.871,16.545,20.588,16.288,30.715,22.308,23.051,21.030,23.355,19.475,24.548,24.539,20.382,20.534,22.347
2420,23.462,23.688,23.478,27.056,27.965,20.681,22.195,22.748,25.177,18.022,25.734,16.478,20.522,16.236,30.717,22.193,22.814,20.604,23.130,19.297,24.439,24.534,20.384,20.474,22.316
2421,23.332,23.517,23.381,27.107,27.878,20.670,22.233,22.646,25.200,18.028,25.707,16.480,20.525,16.198,30.734,22.125,22.761,20.382,23.050,19.231,24.392,24.563,20.357,20.482,22.261
2422,23.322,23.578,23.354,27.007,27.749,20.678,22.155,22.590,25.151,17.965,25.626,16.421,20.496,16.194,30.700,22.085,22.704,20.317,23.043,19.177,24.394,24.550,20.360,20.464,22.226
2423,23.375,23.587,23.312,26.969,27.796,20.654,22.194,22.588,25.174,18.067,25.569,16.441,20.470,16.191,30.711,22.085,22.659,20.223,22.990,19.167,24.359,24.569,20.396,20.444,22.191
2424,23.211,23.566,23.272,26.891,27.733,20.603,22.161,22.555,25.139,18.014,25.556,16.425,20.419,16.174,30.649,22.017,22.575,20.188,22.982,19.125,24.325,24.510,20.315,20.397,22.179
2425,23.155,23.381,23.194,26.821,27.632,20.537,22.109,22.499,25.162,17.928,25.539,16.463,20.464,16.146,30.627,21.955,22.558,20.081,22.922,19.107,24.317,24.477,20.302,20.406,22.105
2426,23.012,23.449,23.218,26.825,27.648,20.579,22.118,22.543,25.106,17.917,25.536,16.452,20.444,16.156,30.689,21.979,22.574,20.117,22.933,19.082,24.308,24.556,20.375,20.444,22.078
2427,23.136,23.438,23.201,26.859,27.548,20.569,22.133,22.473,25.082,17.866,25.523,16.487,20.427,16.125,30.658,21.956,22.538,20.095,22.817,19.038,24.274,24.477,20.375,20.412,22.078
2428,23.183,23.406,23.142,26.806,27.502,20.512,22.132,22.473,25.084,17.922,25.511,16.531,20.431,16.157,30.649,21.934,22.556,20.013,22.885,19.058,24.292,24.486,20.351,20.408,22.030
2429,22.971,23.348,23.171,26.782,27.582,20.556,22.116,22.443,25.089,17.935,25.503,16.628,20.488,16.201,30.693,21.883,22.501,20.028,22.848,19.043,24.317,24.470,20.357,20.478,22.023
2430,22.863,23.228,23.169,26.768,27.553,20.548,22.132,22.457,25.103,18.043,25.517,16.546,20.473,16.175,30.665,21.910,22.423,20.023,22.870,19.073,24.313,24.477,20.366,20.426,22.004
2431,22.970,23.341,23.177,26.752,27.488,20.561,22.103,22.471,25.033,18.238,25.497,16.570,20.478,16.216,30.684,21.955,22.411,20.017,22.827,19.080,24.348,24.465,20.375,20.459,22.067
2432,22.945,23.288,23.179,26.715,27.466,20.533,22.073,22.441,25.048,18.181,25.495,16.560,20.541,16.192,30.644,21.910,22.461,20.036,22.843,19.093,24.362,24.503,20.352,20.515,22.045
2433,23.038,23.286,23.138,26.765,27.448,20.551,22.063,22.454,25.078,18.091,25.543,16.765,20.603,16.294,30.675,21.929,22.491,20.034,22.875,19.142,24.426,24.488,20.376,20.642,22.058
2434,22.926,23.332,23.142,26.672,27.342,20.498,22.061,22.457,25.023,17.999,25.506,16.755,20.695,16.334,30.635,21.898,22.448,19.960,22.840,19.104,24.434,24.461,20.334,20.960,22.002
2435,22.872,23.346,23.226,26.697,27.384,20.513,22.116,22.448,25.112,17.969,25.515,16.742,20.854,16.455,30.696,21.889,22.547,20.038,22.864,19.151,24.506,24.497,20.367,21.636,22.071
2436,22.834,23.239,23.116,26.724,27.370,20.502,22.044,22.441,25.196,17.956,25.519,16.805,20.910,16.455,30.673,21.885,22.459,19.993,22.844,19.141,24.492,24.465,20.358,22.151,22.027
2437,22.807,23.184,23.182,26.724,27.242,20.510,22.081,22.464,25.217,17.917,25.493,16.706,20.931,16.419,30.693,21.928,22.434,19.991,22.820,19.102,24.496,24.491,20.345,22.395,22.065
2438,22.776,23.051,23.207,26.659,27.137,20.482,22.091,22.420,25.144,17.926,25.511,16.631,20.904,16.405,30.740,21.887,22.447,20.002,22.840,19.092,24.465,24.525,20.358,22.415,22.004
2439,22.811,23.133,23.225,26.683,27.198,20.497,22.133,22.480,25.197,17.885,25.487,16.722,20.902,16.379,30.791,21.905,22.535,20.025,22.843,19.110,24.443,24.549,20.405,22.287,22.043
2440,22.745,23.069,23.165,26.606,27.074,20.490,22.122,22.424,25.188,17.851,25.427,16.621,20.768,16.328,30.833,21.885,22.463,19.961,22.782,19.044,24.390,24.505,20.378,21.951,21.957
2441,22.719,23.054,23.169,26.562,27.012,20.486,22.128,22.419,25.159,17.818,25.458,16.548,20.631,16.172,30.888,21.883,22.484,19.971,22.837,19.036,24.314,24.511,20.380,21.442,21.962
2442,22.737,22.990,23.161,26.554,26.964,20.460,22.147,22.412,25.174,17.786,25.380,16.479,20.519,16.198,30.867,21.856,22.427,19.960,22.810,19.013,24.281,24.490,20.377,21.050,21.955
2443,22.694,22.918,23.136,26.647,26.815,20.472,22.105,22.385,25.106,17.751,25.385,16.424,20.477,16.174,30.834,21.824,22.401,19.957,22.821,18.982,24.243,24.492,20.352,20.851,21.974
2444,22.695,22.872,23.098,26.566,26.623,20.413,22.058,22.372,25.054,17.729,25.378,16.393,20.431,16.153,30.716,21.809,22.376,19.932,22.703,18.956,24.223,24.474,20.308,20.667,21.924
2445,22.581,22.807,23.095,26.514,26.451,20.420,21.999,22.338,24.984,17.649,25.352,16.357,20.414,16.108,30.695,21.782,22.310,19.902,22.698,18.961,24.187,24.380,20.299,20.581,21.934
2446,22.563,22.799,23.125,26.499,26.317,20.405,21.963,22.265,24.927,17.644,25.338,16.282,20.367,16.126,30.613,21.778,22.355,19.890,22.648,18.926,24.149,24.370,20.256,20.516,21.888
2447,22.410,22.774,23.067,26.533,26.171,20.403,21.939,22.265,24.898,17.615,25.337,16.240,20.369,16.088,30.578,21.749,22.304,19.867,22.653,18.918,24.145,24.358,20.237,20.441,21.846
2448,22.396,22.679,23.065,26.533,26.177,20.408,21.943,22.308,24.957,17.633,25.350,16.281,20.391,16.111,30.576,21.763,22.355,19.886,22.647,18.923,24.167,24.332,20.241,20.436,21.886
2449,22.349,22.714,23.048,26.567,26.058,20.358,21.880,22.249,24.847,17.603,25.264,16.217,20.372,16.070,30.528,21.748,22.281,19.850,22.596,18.869,24.079,24.300,20.257,20.379,21.840
2450,22.264,22.660,23.038,26.616,25.990,20.332,21.894,22.291,24.922,17.620,25.290,16.187,20.319,16.099,30.547,21.729,22.238,19.855,22.612,18.877,24.097,24.317,20.268,20.339,21.852
2451,22.211,22.754,23.036,26.589,25.898,20.372,21.889,22.264,24.841,17.651,25.289,16.164,20.359,16.088,30.548,21.730,22.234,19.845,22.572,18.896,24.088,24.337,20.230,20.336,21.850
2452,22.382,22.713,23.049,26.616,25.891,20.342,21.916,22.228,24.853,17.687,25.305,16.195,20.350,16.096,30.525,21.751,22.209,19.848,22.621,18.883,24.093,24.349,20.246,20.319,21.840
2453,22.317,22.645,23.059,26.671,25.840,20.346,21.935,22.270,24.882,17.767,25.294,16.106,20.346,16.078,30.567,21.743,22.174,19.821,22.600,18.877,24.085,24.338,20.242,20.305,21.870
2454,22.308,22.653,23.058,26.683,25.841,20.346,21.909,22.262,24.843,17.710,25.292,16.130,20.325,16.080,30.574,21.729,22.197,19.864,22.601,18.876,24.088,24.369,20.220,20.325,21.846
2455,22.214,22.614,23.024,26.569,25.760,20.340,21.927,22.238,24.846,17.605,25.327,16.088,20.335,16.078,30.553,21.725,22.135,19.857,22.585,18.854,24.092,24.282,20.226,20.291,21.851
2456,22.203,22.372,22.991,26.519,25.693,20.280,21.865,22.188,24.749,17.556,25.203,16.090,20.293,16.045,30.457,21.642,22.126,19.778,22.536,18.832,24.046,24.261,20.188,20.269,21.810
2457,22.146,22.417,22.990,26.561,25.672,20.315,21.845,22.161,24.778,17.574,25.224,16.063,20.258,16.053,30.472,21.682,22.112,19.752,22.530,18.809,24.038,24.300,20.134,20.258,21.767
2458,22.060,22.545,22.983,26.588,25.613,20.281,21.844,22.148,24.794,17.568,25.205,16.081,20.273,16.064,30.430,21.697,22.099,19.756,22.498,18.823,24.035,24.296,20.135,20.247,21.751
2459,21.903,22.409,23.009,26.585,25.626,20.302,21.866,22.176,24.784,17.601,25.253,16.085,20.314,16.054,30.457,21.679,22.157,19.788,22.560,18.863,24.074,24.265,20.119,20.283,21.790
2460,22.035,22.429,23.006,26.533,25.560,20.324,21.829,22.187,24.813,17.599,25.236,16.062,20.312,16.052,30.471,21.670,22.116,19.799,22.534,18.833,24.043,24.273,20.133,20.281,21.762
2461,21.945,22.372,23.006,26.490,25.573,20.320,21.868,22.196,24.781,17.585,25.233,16.031,20.323,16.054,30.495,21.677,22.109,19.782,22.503,18.824,24.048,24.306,20.181,20.236,21.745
2462,21.813,22.262,22.982,26.523,25.548,20.301,21.826,22.178,24.801,17.572,25.236,15.993,20.293,16.006,30.472,21.656,22.137,19.766,22.531,18.809,24.069,24.256,20.136,20.250,21.758
2463,21.689,22.236,22.999,26.452,25.461,20.265,21.801,22.156,24.786,17.649,25.201,15.986,20.272,16.024,30.465,21.648,22.042,19.777,22.478,18.804,24.061,24.275,20.105,20.232,21.717
2464,21.754,22.167,22.958,26.499,25.450,20.292,21.819,22.155,24.772,17.615,25.092,15.993,20.257,16.012,30.444,21.666,22.006,19.731,22.478,18.821,24.032,24.255,20.087,20.176,21.751
2465,21.774,22.169,22.958,26.435,25.458,20.288,21.827,22.174,24.759,17.843,25.072,15.971,20.175,16.003,30.396,21.634,22.029,19.743,22.478,18.802,23.944,24.255,20.113,20.090,21.760
2466,21.752,21.937,22.945,26.389,25.397,20.259,21.775,22.134,24.644,17.882,25.154,15.943,20.247,15.987,30.425,21.629,22.067,19.784,22.478,18.763,23.992,24.181,20.126,20.157,21.691
2467,21.588,22.000,22.889,26.414,25.371,20.187,21.757,22.078,24.663,17.900,25.143,15.936,20.201,15.951,30.353,21.600,21.990,19.721,22.449,18.747,23.980,24.185,20.086,20.177,21.666
2468,21.503,21.938,22.971,26.461,25.336,20.227,21.749,22.090,24.714,17.770,25.107,15.943,20.221,15.986,30.394,21.611,21.999,19.731,22.463,18.746,23.992,24.178,20.111,20.167,21.680
2469,21.414,21.872,22.958,26.408,25.302,20.204,21.674,22.043,24.636,17.665,25.103,15.967,20.153,15.931,30.326,21.538,21.883,19.654,22.422,18.730,23.941,24.137,20.068,20.116,21.652
2470,21.400,21.843,22.948,26.440,25.265,20.175,21.664,22.062,24.626,17.651,25.075,15.891,20.159,15.958,30.290,21.590,21.951,19.676,22.452,18.736,23.909,24.142,20.069,20.122,21.639
2471,21.259,21.799,22.859,26.370,25.201,20.135,21.700,22.033,24.559,17.528,25.027,15.951,20.169,15.946,30.307,21.572,21.869,19.635,22.389,18.707,23.924,24.131,20.056,20.090,21.660
2472,21.246,21.736,22.884,26.361,25.210,20.119,21.677,22.049,24.549,17.507,25.061,15.904,20.181,15.940,30.298,21.586,21.888,19.657,22.432,18.713,23.942,24.098,20.052,20.129,21.629
2473,21.238,21.765,22.958,26.463,25.289,20.215,21.736,22.088,24.590,17.663,25.124,15.904,20.212,15.938,30.371,21.595,21.989,19.696,22.478,18.740,24.017,24.169,20.063,20.183,21.670
2474,21.216,21.762,22.942,26.517,25.306,20.172,21.740,22.101,24.601,17.555,25.150,15.932,20.158,15.969,30.372,21.632,21.994,19.722,22.464,18.778,23.989,24.168,20.066,20.184,21.698
2475,21.116,21.762,22.977,26.447,25.246,20.192,21.657,22.093,24.568,17.508,25.140,15.958,20.193,15.945,30.348,21.617,21.963,19.698,22.467,18.742,23.971,24.183,20.085,20.141,21.603
2476,21.099,21.821,22.925,26.439,25.258,20.188,21.720,22.060,24.599,17.478,25.140,15.984,20.185,15.956,30.332,21.579,21.950,19.745,22.413,18.716,23.957,24.166,20.074,20.142,21.654
2477,21.150,21.756,22.946,26.427,25.266,20.246,21.720,22.095,24.621,17.516,25.108,15.965,20.183,15.996,30.361,21.574,21.981,19.733,22.426,18.740,23.947,24.177,20.090,20.148,21.672
2478,21.071,21.713,22.939,26.473,25.256,20.198,21.720,22.102,24.679,17.503,25.133,15.987,20.185,15.969,30.326,21.624,21.908,19.718,22.432,18.742,23.919,24.164,20.050,20.166,21.622
2479,21.046,21.722,22.973,26.449,25.243,20.208,21.723,22.091,24.720,17.456,25.133,15.967,20.218,16.001,30.307,21.619,21.958,19.757,22.451,18.738,23.944,24.150,20.049,20.157,21.621
2480,21.054,21.696,22.942,26.443,25.263,20.183,21.720,22.118,24.715,17.559,25.149,16.021,20.214,16.008,30.307,21.610,21.960,19.734,22.450,18.772,23.989,24.208,20.039,20.154,21.668
2481,21.040,21.697,23.033,26.457,25.303,20.230,21.773,22.100,24.690,17.499,25.190,16.040,20.277,15.969,30.348,21.621,21.964,19.758,22.512,18.796,24.025,24.183,20.093,20.188,21.686
2482,21.034,21.803,22.959,26.417,25.240,20.187,21.739,22.102,24.662,17.519,25.146,16.051,20.217,15.973,30.334,21.576,21.970,19.735,22.464,18.761,23.991,24.181,20.067,20.163,21.631
2483,20.978,21.745,22.986,26.462,25.258,20.188,21.730,22.142,24.697,17.569,25.143,16.045,20.170,15.992,30.365,21.563,21.966,19.716,22.445,18.763,23.974,24.190,20.090,20.170,21.663
2484,20.981,21.765,22.925,26.496,25.220,20.172,21.754,22.068,24.659,17.613,25.103,16.055,20.215,15.990,30.307,21.620,21.894,19.732,22.430,18.770,23.979,24.159,20.075,20.150,21.633
2485,20.918,21.821,22.934,26.510,25.225,20.191,21.789,22.094,24.665,17.590,25.177,16.007,20.215,15.974,30.309,21.598,21.962,19.745,22.450,18.740,23.967,24.177,20.090,20.120,21.681
2486,20.888,21.653,22.964,26.532,25.223,20.153,21.747,22.108,24.665,17.531,25.123,15.960,20.183,15.969,30.344,21.599,21.924,19.711,22.424,18.739,23.970,24.152,20.095,20.143,21.624
2487,20.934,21.656,22.938,26.495,25.174,20.124,21.788,22.082,24.609,17.526,25.053,15.964,20.167,15.909,30.266,21.605,21.950,19.699,22.364,18.724,23.919,24.152,20.047,20.129,21.635
2488,20.878,21.686,22.955,26.552,25.154,20.149,21.727,22.080,24.601,17.491,25.113,16.021,20.196,15.943,30.307,21.576,21.979,19.757,22.432,18.722,23.951,24.173,20.065,20.156,21.634
2489,20.867,21.716,22.926,26.460,25.163,20.142,21.747,22.084,24.579,17.445,25.107,15.929,20.164,15.952,30.312,21.571,21.925,19.725,22.407,18.716,23.972,24.169,20.045,20.139,21.666
2490,20.927,21.727,23.017,26.372,25.202,20.169,21.768,22.096,24.647,17.517,25.143,15.960,20.206,15.961,30.309,21.573,21.986,19.757,22.489,18.734,24.002,24.190,20.047,20.153,21.641
2491,20.861,21.652,22.962,26.449,25.201,20.187,21.748,22.083,24.635,17.538,25.133,15.957,20.229,16.005,30.345,21.626,21.939,19.752,22.464,18.761,24.007,24.165,20.074,20.193,21.657
2492,20.842,21.708,22.963,26.518,25.158,20.163,21.753,22.068,24.674,17.501,25.172,15.920,20.228,15.938,30.309,21.586,21.979,19.746,22.447,18.696,23.978,24.180,20.072,20.170,21.645
2493,20.802,21.604,22.947,26.466,25.128,20.140,21.769,22.024,24.731,17.455,25.118,15.987,20.181,15.947,30.269,21.572,21.895,19.712,22.395,18.717,23.969,24.143,20.054,20.157,21.635
2494,20.877,21.649,22.964,26.428,25.208,20.171,21.760,22.096,24.685,17.457,25.147,15.937,20.215,15.981,30.344,21.615,21.987,19.739,22.405,18.727,23.983,24.134,20.048,20.197,21.641
2495,20.825,21.699,23.078,26.457,25.160,20.179,21.758,22.101,24.642,17.475,25.130,15.946,20.183,15.956,30.305,21.651,22.009,19.765,22.440,18.737,23.984,24.135,20.062,20.163,21.651
2496,20.834,21.659,23.078,26.405,25.158,20.149,21.756,22.053,24.665,17.453,25.125,15.938,20.194,15.983,30.307,21.603,21.937,19.764,22.478,18.764,23.978,24.128,20.047,20.172,21.629
2497,20.842,21.654,23.076,26.409,25.166,20.151,21.781,22.072,24.680,17.434,25.153,15.937,20.231,15.993,30.374,21.636,21.980,19.817,22.485,18.736,24.025,24.201,20.065,20.204,21.605
2498,20.824,21.634,23.024,26.402,25.146,20.149,21.697,22.073,24.619,17.442,25.107,15.952,20.231,15.943,30.235,21.621,21.958,19.725,22.437,18.714,23.999,24.129,20.014,20.140,21.621
2499,20.809,21.648,23.013,26.378,25.152,20.149,21.696,22.060,24.629,17.414,25.120,15.916,20.188,15.924,30.279,21.556,21.958,19.730,22.434,18.708,23.983,24.144,19.985,20.163,21.635
2500,20.819,21.737,23.021,26.449,25.174,20.144,21.723,22.054,24.637,17.401,25.130,15.949,20.186,15.963,30.293,21.607,21.964,19.729,22.502,18.737,24.022,24.148,20.022,20.162,21.666
2501,20.776,21.736,23.111,26.540,25.150,20.160,21.732,22.051,24.591,17.407,25.190,15.942,20.197,15.969,30.304,21.623,21.990,19.776,22.479,18.774,24.028,24.156,20.069,20.179,21.622
2502,20.765,21.733,23.029,26.490,25.110,20.070,21.661,22.065,24.560,17.353,25.162,15.916,20.181,15.953,30.226,21.613,21.969,19.741,22.463,18.750,24.013,24.081,20.033,20.146,21.620
2503,20.780,21.663,23.130,26.518,25.098,20.124,21.691,22.076,24.544,17.350,25.190,15.918,20.147,15.954,30.248,21.613,21.996,19.780,22.484,18.739,24.016,24.163,20.010,20.142,21.613
2504,20.748,21.666,23.055,26.522,25.126,20.144,21.692,22.057,24.550,17.374,25.209,15.910,20.200,15.984,30.304,21.596,21.928,19.768,22.503,18.722,24.031,24.165,20.040,20.126,21.620
2505,20.730,21.688,23.138,26.457,25.114,20.133,21.719,22.037,24.563,17.348,25.196,15.952,20.175,15.973,30.222,21.640,22.004,19.809,22.481,18.749,24.008,24.134,20.013,20.172,21.613
2506,20.759,21.697,23.117,26.470,25.158,20.135,21.719,22.080,24.529,17.345,25.240,15.968,20.186,15.977,30.301,21.636,21.994,19.826,22.515,18.748,24.042,24.128,20.045,20.166,21.654
2507,20.754,21.660,23.159,26.420,25.140,20.135,21.698,22.078,24.562,17.392,25.285,15.966,20.211,15.994,30.228,21.669,22.012,19.834,22.525,18.774,24.097,24.120,20.026,20.208,21.654
2508,20.770,21.653,23.178,26.502,25.091,20.151,21.706,22.062,24.521,17.370,25.221,15.932,20.159,15.943,30.187,21.658,22.066,19.858,22.525,18.750,24.046,24.115,20.015,20.138,21.611
2509,20.765,21.708,23.164,26.424,25.115,20.147,21.685,22.088,24.557,17.390,25.267,15.985,20.201,15.975,30.212,21.692,22.134,19.886,22.607,18.766,24.079,24.119,19.995,20.141,21.621
2510,20.738,21.603,23.260,26.446,25.102,20.111,21.670,22.059,24.538,17.362,25.313,15.935,20.230,15.964,30.178,21.698,22.122,19.997,22.643,18.784,24.116,24.125,20.029,20.160,21.669
2511,20.745,21.692,23.276,26.475,25.102,20.135,21.693,22.064,24.548,17.388,25.389,15.963,20.217,15.964,30.209,21.748,22.229,19.984,22.660,18.787,24.134,24.150,20.012,20.206,21.668
2512,20.776,21.581,23.338,26.383,25.116,20.155,21.682,22.039,24.524,17.344,25.410,15.962,20.216,15.961,30.209,21.790,22.338,20.100,22.708,18.794,24.147,24.132,20.009,20.154,21.679
2513,20.733,21.515,23.401,26.341,25.113,20.151,21.661,22.102,24.554,17.361,25.429,15.995,20.257,15.981,30.179,21.768,22.364,20.161,22.739,18.800,24.171,24.152,19.990,20.152,21.674
2514,20.763,21.535,23.517,26.378,25.120,20.149,21.696,22.071,24.531,17.377,25.425,15.965,20.223,15.988,30.193,21.812,22.482,20.230,22.825,18.826,24.175,24.103,20.061,20.175,21.668
2515,20.774,21.569,23.494,26.442,25.096,20.162,21.706,22.087,24.570,17.393,25.502,16.009,20.229,15.989,30.207,21.873,22.501,20.301,22.841,18.848,24.206,24.169,20.039,20.181,21.705
2516,20.786,21.529,23.610,26.466,25.135,20.168,21.696,22.097,24.588,17.358,25.575,16.019,20.275,16.055,30.265,21.868,22.461,20.293,22.883,18.880,24.257,24.228,20.054,20.201,21.680
2517,20.781,21.539,23.575,26.470,25.142,20.179,21.666,22.105,24.599,17.398,25.620,16.037,20.309,16.031,30.215,21.845,22.494,20.304,22.907,18.901,24.250,24.185,20.038,20.198,21.703
2518,20.799,21.595,23.669,26.434,25.147,20.201,21.709,22.098,24.639,17.386,25.635,16.028,20.343,16.007,30.265,21.875,22.406,20.318,22.988,18.893,24.278,24.173,20.051,20.208,21.725
2519,20.706,21.555,23.578,26.316,25.106,20.150,21.702,22.055,24.558,17.348,25.598,16.008,20.319,16.010,30.172,21.822,22.414,20.252,22.949,18.892,24.211,24.173,20.043,20.175,21.676
2520,20.758,21.502,23.518,26.291,25.072,20.152,21.667,22.088,24.542,17.324,25.572,16.026,20.328,16.003,30.160,21.799,22.362,20.245,22.919,18.863,24.191,24.114,20.012,20.156,21.662
2521,20.708,21.516,23.561,26.287,25.097,20.162,21.649,22.065,24.524,17.319,25.578,15.998,20.300,15.972,30.142,21.836,22.343,20.225,22.930,18.856,24.190,24.077,20.003,20.166,21.677
2522,20.720,21.470,23.476,26.320,25.097,20.132,21.663,22.101,24.536,17.328,25.554,16.034,20.321,16.006,30.198,21.799,22.329,20.203,22.933,18.841,24.213,24.115,20.017,20.177,21.641
2523,20.736,21.547,23.565,26.444,25.170,20.156,21.709,22.084,24.617,17.377,25.629,16.100,20.348,15.999,30.182,21.840,22.371,20.250,22.944,18.874,24.250,24.160,20.052,20.209,21.733
2524,20.743,21.555,23.546,26.357,25.144,20.146,21.665,22.104,24.611,17.376,25.633,16.146,20.293,16.006,30.212,21.852,22.388,20.221,22.938,18.884,24.251,24.138,20.044,20.217,21.709
2525,20.714,21.427,23.572,26.384,25.160,20.168,21.685,22.049,24.549,17.396,25.592,16.104,20.305,15.992,30.145,21.800,22.344,20.236,22.958,18.852,24.209,24.115,19.999,20.162,21.709
2526,20.688,21.530,23.502,26.358,25.066,20.124,21.639,22.078,24.499,17.541,25.567,16.074,20.336,15.969,30.170,21.710,22.293,20.146,22.935,18.833,24.184,24.077,20.017,20.202,21.632
2527,20.726,21.624,23.499,26.434,25.140,20.158,21.685,22.104,24.566,17.764,25.564,16.047,20.257,15.957,30.182,21.796,22.308,20.193,22.896,18.837,24.147,24.166,20.006,20.164,21.657
2528,20.762,21.590,23.488,26.455,25.140,20.160,21.701,22.104,24.582,17.784,25.594,16.031,20.293,15.978,30.181,21.763,22.302,20.165,22.935,18.839,24.188,24.102,20.033,20.194,21.712
2529,20.759,21.611,23.466,26.405,25.116,20.131,21.674,22.113,24.508,17.589,25.559,16.010,20.235,15.988,30.150,21.720,22.213,20.134,22.852,18.839,24.168,24.147,19.999,20.157,21.683
2530,20.724,21.646,23.515,26.487,25.135,20.131,21.671,22.109,24.558,17.548,25.489,15.993,20.262,15.955,30.188,21.747,22.226,20.115,22.840,18.769,24.077,24.152,20.031,20.146,21.727
