Time(s),AnalogIn-1,AnalogIn-2,AnalogIn-3,AnalogIn-4,Sequence,TTL-1,TTL-2,TTL-3,TTL-4,AnalogOut-1,AnalogOut-2,AnalogOut-3,AnalogOut-4
32.9871,1.44566,6.16291,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9898,1.44566,6.15421,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9925,1.44566,6.16901,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9952,1.44566,6.18992,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9979,1.44566,6.19892,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0005,1.44566,6.19068,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0032,1.44566,6.16504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0059,1.44566,6.14963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0086,1.44566,6.14811,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0113,1.44566,6.16901,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.014,1.44566,6.18351,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0167,1.44566,6.18,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0193,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.022,1.44566,6.15711,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0247,1.44566,6.15406,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0274,1.44566,6.17389,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0301,1.44566,6.18061,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0328,1.44566,6.18381,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0355,1.44566,6.17924,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.0382,1.44566,6.1623,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.0408,1.44566,6.14658,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0435,1.44566,6.17496,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0462,1.44566,6.18488,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0489,1.44566,6.20685,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.0516,1.44566,6.18015,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0543,1.44566,6.16321,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.057,1.44566,6.14154,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0596,1.44566,6.16504,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.0623,1.44566,6.17862,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.065,1.44566,6.19861,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0677,1.44566,6.18854,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0704,1.44566,6.15757,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0731,1.44566,6.15268,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0758,1.44566,6.1742,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0784,1.44566,6.17618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0811,1.44566,6.19068,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0838,1.44566,6.18809,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0865,1.44566,6.16504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0892,1.44566,6.15406,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0919,1.44566,6.15848,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0946,1.44566,6.17267,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0973,1.44566,6.18931,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.0999,1.44566,6.19892,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1026,1.44566,6.17069,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1053,1.44566,6.15528,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.108,1.44566,6.1623,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1107,1.44566,6.16749,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1134,1.44566,6.19205,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1161,1.44566,6.19404,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1187,1.44566,6.17389,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1214,1.44566,6.16672,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1241,1.44566,6.15116,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1268,1.44566,6.16428,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1295,1.44566,6.19282,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1322,1.44566,6.2093,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1349,1.44566,6.17954,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1375,1.44566,6.16626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1402,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1429,1.44566,6.17374,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1456,1.44566,6.17969,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1483,1.44566,6.1977,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.151,1.44566,6.18488,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1537,1.44566,6.16138,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1564,1.44566,6.15055,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.159,1.44566,6.16413,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1617,1.44566,6.17161,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1644,1.44566,6.19587,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1671,1.44566,6.18992,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1698,1.44566,6.17618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1725,1.44566,6.16138,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1752,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1778,1.44566,6.18564,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1805,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1832,1.44566,6.19175,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.1859,1.44566,6.16916,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1886,1.44566,6.15864,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1913,1.44566,6.14978,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.194,1.44566,6.17191,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1966,1.44566,6.19037,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.1993,1.44566,6.19175,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.202,1.44566,6.18107,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.2047,1.44566,6.16474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2074,1.44566,6.15207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2101,1.44566,6.16886,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2128,1.44566,6.19587,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2154,1.44566,6.20319,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2181,1.44566,6.17924,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2208,1.44566,6.15207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2235,1.44566,6.16291,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2262,1.44566,6.16474,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.2289,1.44566,6.18046,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2316,1.44566,6.18717,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2342,1.44566,6.18473,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2369,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2396,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2423,1.44566,6.16535,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.245,1.44566,6.17145,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2477,1.44566,6.20441,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2504,1.44566,6.18976,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2531,1.44566,6.1626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2557,1.44566,6.14933,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2584,1.44566,6.15879,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2611,1.44566,6.16474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2638,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2665,1.44566,6.18885,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2692,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2719,1.44566,6.15543,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2745,1.44566,6.14841,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2772,1.44566,6.17939,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2799,1.44566,6.1832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2826,1.44566,6.19434,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2853,1.44566,6.17985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.288,1.44566,6.15848,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2907,1.44566,6.14246,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2933,1.44566,6.17237,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.296,1.44566,6.18397,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.2987,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3014,1.44566,6.18549,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3041,1.44566,6.16779,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3068,1.44566,6.14597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3095,1.44566,6.15314,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3122,1.44566,6.1832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3148,1.44566,6.19922,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3175,1.44566,6.18763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3202,1.44566,6.16321,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3229,1.44566,6.14765,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3256,1.44566,6.16352,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3283,1.44566,6.17801,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.331,1.44566,6.20746,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3336,1.44566,6.18458,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3363,1.44566,6.16779,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.339,1.44566,6.1504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3417,1.44566,6.16962,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3444,1.44566,6.17649,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3471,1.44566,6.17878,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3498,1.44566,6.19373,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3524,1.44566,6.18732,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3551,1.44566,6.1536,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3578,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3605,1.44566,6.17664,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3632,1.44566,6.1858,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3659,1.44566,6.19633,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.3686,1.44566,6.18625,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3713,1.44566,6.14963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3739,1.44566,6.14811,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3766,1.44566,6.16367,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3793,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.382,1.44566,6.19984,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3847,1.44566,6.17939,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
33.3874,1.44566,6.17237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3901,1.44566,6.14734,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3927,1.44566,6.15696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3954,1.44566,6.17924,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.3981,1.44566,6.19068,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4008,1.44566,6.17924,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4035,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4062,1.44566,6.1475,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4089,1.44566,6.17023,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4115,1.44566,6.15833,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4142,1.44566,6.19694,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4169,1.44566,6.20045,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4196,1.44566,6.16214,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.4223,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.425,1.44566,6.15009,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4277,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4303,1.44566,6.19892,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.433,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4357,1.44566,6.17725,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4384,1.44566,6.16626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4411,1.44566,6.15757,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4438,1.44566,6.17542,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4465,1.44566,6.19053,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.4491,1.44566,6.20228,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4518,1.44566,6.18168,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4545,1.44566,6.17252,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4572,1.44566,6.15314,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4599,1.44566,6.16672,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4626,1.44566,6.18213,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4653,1.44566,6.19739,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.468,1.44566,6.19755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4706,1.44566,6.16733,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.4733,1.44566,6.14811,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.476,1.44566,6.17435,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4787,1.44566,6.17176,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4814,1.44566,6.19602,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4841,1.44566,6.19984,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4868,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4894,1.44566,6.15131,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4921,1.44566,6.16611,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4948,1.44566,6.17191,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.4975,1.44566,6.19205,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5002,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5029,1.44566,6.16871,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5056,1.44566,6.15848,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5082,1.44566,6.14917,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5109,1.44566,6.17817,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.5136,1.44566,6.18229,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5163,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.519,1.44566,6.17359,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5217,1.44566,6.16932,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5244,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5271,1.44566,6.17603,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5297,1.44566,6.18824,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5324,1.44566,6.2006,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5351,1.44566,6.18412,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5378,1.44566,6.16642,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5405,1.44566,6.14689,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5432,1.44566,6.16993,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5459,1.44566,6.19266,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5485,1.44566,6.20212,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5512,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5539,1.44566,6.16733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5566,1.44566,6.1539,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5593,1.44566,6.1684,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.562,1.44566,6.18259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5647,1.44566,6.19678,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5673,1.44566,6.18793,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.57,1.44566,6.16977,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5727,1.44566,6.15513,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5754,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5781,1.44566,6.17832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5808,1.44566,6.20136,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5835,1.44566,6.19724,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5862,1.44566,6.16626,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.5888,1.44566,6.17557,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.5915,1.44566,6.16123,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.5942,1.44566,6.17557,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5969,1.44566,6.19526,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.5996,1.44566,6.1948,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6023,1.44566,6.17603,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.605,1.44566,6.16138,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.6076,1.44566,6.15329,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6103,1.44566,6.17466,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.613,1.44566,6.18061,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6157,1.44566,6.20029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6184,1.44566,6.18641,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6211,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6238,1.44566,6.15131,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6264,1.44566,6.17237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6291,1.44566,6.1803,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6318,1.44566,6.19861,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6345,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6372,1.44566,6.16428,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6399,1.44566,6.15879,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6426,1.44566,6.16062,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6452,1.44566,6.17496,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6479,1.44566,6.20045,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6506,1.44566,6.20212,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6533,1.44566,6.17573,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.656,1.44566,6.16382,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6587,1.44566,6.16337,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6614,1.44566,6.19465,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.664,1.44566,6.19617,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6667,1.44566,6.19617,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6694,1.44566,6.17618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6721,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6748,1.44566,6.15986,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6775,1.44566,6.17344,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6802,1.44566,6.1919,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6829,1.44566,6.18824,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6855,1.44566,6.17374,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6882,1.44566,6.16916,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6909,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6936,1.44566,6.16688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.6963,1.44566,6.18458,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.699,1.44566,6.19907,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7017,1.44566,6.1803,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7043,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.707,1.44566,6.15696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7097,1.44566,6.17389,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7124,1.44566,6.18961,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.7151,1.44566,6.19327,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7178,1.44566,6.18534,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7205,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7231,1.44566,6.15558,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7258,1.44566,6.1684,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7285,1.44566,6.17908,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.7312,1.44566,6.18885,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.7339,1.44566,6.19663,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.7366,1.44566,6.17023,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7393,1.44566,6.15421,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7419,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7446,1.44566,6.17908,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7473,1.44566,6.19358,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.75,1.44566,6.19388,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7527,1.44566,6.17328,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
33.7554,1.44566,6.15711,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7581,1.44566,6.15787,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7608,1.44566,6.16855,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7634,1.44566,6.18809,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7661,1.44566,6.19709,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7688,1.44566,6.19129,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7715,1.44566,6.16184,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7742,1.44566,6.15757,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7769,1.44566,6.17786,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7796,1.44566,6.18503,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7822,1.44566,6.20212,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7849,1.44566,6.17191,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7876,1.44566,6.17069,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7903,1.44566,6.15757,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.793,1.44566,6.16901,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7957,1.44566,6.17359,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.7984,1.44566,6.19846,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8011,1.44566,6.18198,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8037,1.44566,6.1652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8064,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8091,1.44566,6.16214,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8118,1.44566,6.17847,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8145,1.44566,6.18854,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8172,1.44566,6.19541,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8199,1.44566,6.16367,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8225,1.44566,6.16031,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8252,1.44566,6.16581,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8279,1.44566,6.18412,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8306,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
33.8333,1.44566,6.19251,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
