time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
8.84801, 0.46750, 0.49104, 0.42296, 0.48584, 0.48746, 0.53755, 0.49987, 0.48902, 0.43212, 0.45515, 0.42457, 0.44230, 0.40294, 0.37560, 0.43082, 0.45632, 
8.85993, 0.43721, 0.42121, 0.38936, 0.48899, 0.54123, 0.49268, 0.50547, 0.42225, 0.48390, 0.49496, 0.42055, 0.47272, 0.39851, 0.41540, 0.43636, 0.45472, 
8.87185, 0.49706, 0.47497, 0.50513, 0.55382, 0.39427, 0.51114, 0.43144, 0.51876, 0.43958, 0.39552, 0.40731, 0.43657, 0.35313, 0.43764, 0.58010, 0.46243, 
8.88378, 0.43387, 0.47163, 0.46738, 0.45032, 0.49456, 0.49242, 0.46680, 0.55352, 0.51199, 0.39778, 0.43766, 0.43387, 0.39652, 0.36812, 0.42297, 0.45330, 
8.89570, 0.43856, 0.45567, 0.43884, 0.48309, 0.52374, 0.47351, 0.52980, 0.48457, 0.45759, 0.45622, 0.38878, 0.38363, 0.42845, 0.36418, 0.42317, 0.44865, 
8.90763, 0.42223, 0.49228, 0.40134, 0.55051, 0.46964, 0.49334, 0.43421, 0.46539, 0.49133, 0.38138, 0.45972, 0.40372, 0.34924, 0.45533, 0.45362, 0.44822, 
8.91955, 0.49397, 0.41166, 0.44626, 0.47572, 0.51792, 0.45606, 0.46166, 0.47252, 0.40479, 0.48295, 0.45139, 0.38933, 0.45185, 0.38054, 0.42758, 0.44828, 
8.93147, 0.40195, 0.42220, 0.44043, 0.47140, 0.49060, 0.50176, 0.51674, 0.47431, 0.46040, 0.38206, 0.44642, 0.42461, 0.42679, 0.46453, 0.42129, 0.44970, 
8.94340, 0.46787, 0.44590, 0.38985, 0.48807, 0.44161, 0.49266, 0.53830, 0.48402, 0.45652, 0.42339, 0.50774, 0.38742, 0.45234, 0.37122, 0.36848, 0.44769, 
8.95532, 0.46295, 0.49640, 0.42863, 0.44676, 0.48206, 0.50164, 0.50253, 0.45337, 0.42994, 0.44779, 0.42820, 0.44132, 0.34588, 0.38980, 0.52012, 0.45183, 
8.96725, 0.44098, 0.49169, 0.47493, 0.45487, 0.53097, 0.54315, 0.47474, 0.46568, 0.42402, 0.37621, 0.39503, 0.34117, 0.37163, 0.38725, 0.39927, 0.43811, 
8.97917, 0.42732, 0.45093, 0.41119, 0.49765, 0.43241, 0.50864, 0.51924, 0.36203, 0.43797, 0.43091, 0.41000, 0.34188, 0.43186, 0.40099, 0.43688, 0.43333, 
8.99109, 0.41490, 0.49002, 0.44552, 0.49509, 0.49396, 0.49474, 0.45837, 0.42529, 0.47377, 0.45475, 0.38569, 0.41384, 0.38850, 0.43940, 0.39995, 0.44492, 
9.00302, 0.45556, 0.44419, 0.49721, 0.43179, 0.45617, 0.47946, 0.47469, 0.47215, 0.45718, 0.38857, 0.46203, 0.46051, 0.35260, 0.41257, 0.39877, 0.44290, 
9.01494, 0.45176, 0.49394, 0.47384, 0.42461, 0.43778, 0.47183, 0.46692, 0.53845, 0.42543, 0.38111, 0.40603, 0.47666, 0.43442, 0.37041, 0.39914, 0.44349, 
9.02687, 0.49362, 0.50233, 0.41113, 0.46679, 0.50378, 0.43900, 0.47291, 0.48316, 0.40890, 0.39544, 0.41415, 0.47175, 0.40715, 0.39065, 0.41862, 0.44529, 
9.03879, 0.45936, 0.46008, 0.43576, 0.48332, 0.51222, 0.51644, 0.51670, 0.49467, 0.36778, 0.50797, 0.41379, 0.39883, 0.44655, 0.40877, 0.44438, 0.45777, 
9.05071, 0.41448, 0.44696, 0.42951, 0.42652, 0.47827, 0.47668, 0.48340, 0.46776, 0.44750, 0.40515, 0.42818, 0.44275, 0.50025, 0.48389, 0.35920, 0.44603, 
9.06264, 0.49906, 0.43623, 0.45297, 0.48715, 0.42394, 0.45404, 0.50954, 0.40319, 0.46771, 0.42258, 0.47044, 0.47436, 0.48176, 0.40305, 0.42262, 0.45391, 
9.07456, 0.42073, 0.44454, 0.48879, 0.46851, 0.44629, 0.50575, 0.49110, 0.40973, 0.46485, 0.39902, 0.42187, 0.37512, 0.43219, 0.40196, 0.40541, 0.43839, 
9.08648, 0.49974, 0.49373, 0.42924, 0.49350, 0.50198, 0.54246, 0.44489, 0.42485, 0.49279, 0.47049, 0.43126, 0.46883, 0.45231, 0.46024, 0.35213, 0.46390, 
9.09841, 0.46003, 0.42677, 0.46875, 0.45258, 0.44549, 0.49315, 0.51125, 0.41916, 0.44567, 0.42305, 0.39340, 0.47773, 0.41096, 0.41335, 0.48569, 0.44847, 
9.11033, 0.48220, 0.45123, 0.41291, 0.45206, 0.51026, 0.44843, 0.53377, 0.40930, 0.47778, 0.43763, 0.42180, 0.40726, 0.41179, 0.48614, 0.46467, 0.45382, 
9.12226, 0.46391, 0.38249, 0.48185, 0.40744, 0.45951, 0.50890, 0.53809, 0.44896, 0.40534, 0.39788, 0.40305, 0.37914, 0.36318, 0.50330, 0.47353, 0.44110, 
9.13418, 0.49337, 0.48061, 0.46341, 0.45723, 0.52623, 0.46524, 0.46507, 0.46052, 0.40316, 0.39280, 0.43810, 0.50487, 0.35296, 0.51883, 0.51226, 0.46231, 
9.14610, 0.42810, 0.47775, 0.42659, 0.49307, 0.40321, 0.52243, 0.43242, 0.43580, 0.43011, 0.45987, 0.46888, 0.38183, 0.38113, 0.45407, 0.47441, 0.44465, 
9.15803, 0.50335, 0.45679, 0.46951, 0.51729, 0.44508, 0.51078, 0.51336, 0.44568, 0.41997, 0.43706, 0.45350, 0.45372, 0.33136, 0.46631, 0.38810, 0.45412, 
9.16995, 0.44275, 0.46520, 0.49608, 0.49434, 0.50230, 0.49559, 0.52558, 0.43831, 0.39215, 0.39069, 0.45651, 0.45724, 0.34220, 0.38253, 0.40925, 0.44605, 
9.18188, 0.49679, 0.42587, 0.43427, 0.44820, 0.47481, 0.49381, 0.41834, 0.45315, 0.41340, 0.41108, 0.49123, 0.46986, 0.38441, 0.42893, 0.36584, 0.44067, 
9.19380, 0.47079, 0.48941, 0.40679, 0.48822, 0.47660, 0.45605, 0.51773, 0.46408, 0.47711, 0.39327, 0.50351, 0.43696, 0.38970, 0.36611, 0.39356, 0.44866, 
9.20572, 0.41172, 0.42502, 0.43678, 0.51234, 0.45890, 0.46125, 0.53449, 0.45603, 0.40550, 0.40633, 0.40569, 0.40598, 0.35458, 0.38496, 0.38871, 0.42989, 
9.21765, 0.46858, 0.40661, 0.44148, 0.47152, 0.46680, 0.50200, 0.50854, 0.52499, 0.38097, 0.48921, 0.44103, 0.43422, 0.40178, 0.51273, 0.41246, 0.45753, 
9.22957, 0.41435, 0.47937, 0.48597, 0.41158, 0.46326, 0.52488, 0.50099, 0.43248, 0.47787, 0.36858, 0.37543, 0.40945, 0.41409, 0.44674, 0.36935, 0.43829, 
9.24150, 0.39576, 0.44403, 0.43116, 0.49743, 0.50168, 0.46654, 0.48950, 0.43454, 0.37336, 0.44232, 0.38248, 0.45140, 0.51658, 0.41786, 0.43488, 0.44530, 
9.25342, 0.52023, 0.45664, 0.41901, 0.52048, 0.43799, 0.51856, 0.47334, 0.48978, 0.40899, 0.43649, 0.39646, 0.34816, 0.37613, 0.40446, 0.38763, 0.43962, 
9.26534, 0.48401, 0.48983, 0.48024, 0.44788, 0.46033, 0.59584, 0.54052, 0.41660, 0.45634, 0.39542, 0.41829, 0.48800, 0.45516, 0.40232, 0.40130, 0.46214, 
9.27727, 0.41527, 0.47208, 0.42482, 0.42800, 0.40910, 0.44768, 0.49261, 0.48014, 0.58594, 0.36159, 0.42699, 0.36595, 0.36311, 0.43789, 0.34073, 0.43013, 
9.28919, 0.44159, 0.44957, 0.47917, 0.43767, 0.50105, 0.45888, 0.47398, 0.51568, 0.41939, 0.37769, 0.48121, 0.40561, 0.39110, 0.36078, 0.53275, 0.44841, 
9.30112, 0.44032, 0.40012, 0.48060, 0.45119, 0.47206, 0.49477, 0.39247, 0.45733, 0.41724, 0.42900, 0.41523, 0.39887, 0.43663, 0.42369, 0.41124, 0.43472, 
9.31304, 0.46908, 0.41807, 0.43492, 0.43387, 0.45099, 0.47018, 0.55369, 0.43848, 0.43217, 0.40812, 0.40403, 0.46008, 0.33766, 0.48413, 0.35855, 0.43693, 
9.32496, 0.41225, 0.44558, 0.45135, 0.48759, 0.45799, 0.52828, 0.51520, 0.49023, 0.40723, 0.44338, 0.46248, 0.41449, 0.36848, 0.50087, 0.42634, 0.45412, 
9.33689, 0.43900, 0.43659, 0.43252, 0.48149, 0.48407, 0.49107, 0.52861, 0.52707, 0.38065, 0.45970, 0.38847, 0.36899, 0.40701, 0.33386, 0.40594, 0.43767, 
9.34881, 0.45671, 0.47926, 0.44739, 0.47878, 0.46519, 0.48691, 0.39225, 0.48039, 0.40388, 0.45851, 0.36259, 0.38881, 0.42250, 0.40787, 0.36833, 0.43329, 
9.36073, 0.48420, 0.47147, 0.52604, 0.45362, 0.50540, 0.49043, 0.44312, 0.51687, 0.36801, 0.45678, 0.39823, 0.37805, 0.33079, 0.49961, 0.42199, 0.44964, 
9.37266, 0.46894, 0.39240, 0.44014, 0.47782, 0.46677, 0.44240, 0.51358, 0.48940, 0.38509, 0.37190, 0.39641, 0.40384, 0.41568, 0.40574, 0.36217, 0.42882, 
9.38458, 0.44963, 0.47016, 0.41698, 0.46276, 0.52353, 0.50461, 0.49271, 0.48699, 0.42806, 0.48337, 0.38467, 0.46999, 0.42409, 0.44001, 0.40680, 0.45629, 
9.39651, 0.46429, 0.41767, 0.50230, 0.46123, 0.44373, 0.48165, 0.50809, 0.43597, 0.43266, 0.44818, 0.44236, 0.39890, 0.44826, 0.34235, 0.38211, 0.44065, 
9.40843, 0.41407, 0.42880, 0.42702, 0.43079, 0.58691, 0.53176, 0.44457, 0.43266, 0.42671, 0.39716, 0.41077, 0.37475, 0.43443, 0.39227, 0.36815, 0.43339, 
9.42035, 0.40295, 0.39718, 0.45647, 0.45184, 0.42284, 0.47602, 0.47734, 0.43598, 0.44064, 0.40459, 0.52278, 0.39846, 0.39397, 0.39570, 0.38975, 0.43110, 
9.43228, 0.43591, 0.37863, 0.45021, 0.42193, 0.44045, 0.42682, 0.53061, 0.39908, 0.36120, 0.40953, 0.38876, 0.37808, 0.40337, 0.36587, 0.43706, 0.41517, 
9.44420, 0.45624, 0.43730, 0.43360, 0.41159, 0.51495, 0.43975, 0.48229, 0.52912, 0.49332, 0.45857, 0.35213, 0.43597, 0.38835, 0.34763, 0.43384, 0.44098, 
9.45613, 0.45755, 0.40687, 0.46421, 0.39709, 0.49009, 0.52455, 0.43077, 0.42871, 0.44302, 0.41984, 0.38353, 0.45407, 0.44801, 0.40134, 0.46438, 0.44093, 
9.46805, 0.35770, 0.48940, 0.41313, 0.44476, 0.46577, 0.49338, 0.48205, 0.40024, 0.47462, 0.42326, 0.37063, 0.38811, 0.39836, 0.47470, 0.39144, 0.43117, 
9.47997, 0.45530, 0.41348, 0.44492, 0.46388, 0.49558, 0.57687, 0.45679, 0.41457, 0.46170, 0.42805, 0.46146, 0.40230, 0.43688, 0.47636, 0.54855, 0.46245, 
9.49190, 0.43411, 0.46366, 0.43137, 0.51907, 0.51591, 0.48735, 0.46464, 0.43804, 0.42729, 0.42610, 0.41447, 0.40451, 0.36835, 0.42600, 0.44868, 0.44464, 
9.50382, 0.43385, 0.48563, 0.46438, 0.48223, 0.45874, 0.57626, 0.49616, 0.46032, 0.41259, 0.41869, 0.35790, 0.40336, 0.49887, 0.40323, 0.38692, 0.44928, 
9.51575, 0.46458, 0.36880, 0.39307, 0.47100, 0.50421, 0.53764, 0.42441, 0.47100, 0.40895, 0.31873, 0.50175, 0.43136, 0.37409, 0.41021, 0.37835, 0.43054, 
9.52767, 0.49737, 0.48884, 0.43142, 0.47761, 0.45694, 0.49817, 0.44599, 0.43192, 0.38817, 0.46389, 0.41437, 0.34688, 0.45368, 0.42336, 0.41016, 0.44192, 
9.53959, 0.43099, 0.44709, 0.44092, 0.46161, 0.50502, 0.49842, 0.43040, 0.51626, 0.38266, 0.38405, 0.35938, 0.38526, 0.34530, 0.40297, 0.37909, 0.42463, 
9.55152, 0.45215, 0.45378, 0.50799, 0.44346, 0.47167, 0.51445, 0.41264, 0.45291, 0.38810, 0.36202, 0.43513, 0.36921, 0.38923, 0.44655, 0.43740, 0.43578, 
9.56344, 0.39113, 0.43953, 0.48295, 0.43476, 0.48692, 0.50992, 0.46005, 0.47322, 0.38156, 0.41200, 0.38418, 0.41506, 0.40354, 0.39246, 0.45052, 0.43452, 
9.57536, 0.43250, 0.50599, 0.50713, 0.43213, 0.44727, 0.55898, 0.41639, 0.51767, 0.43571, 0.36253, 0.39262, 0.35740, 0.39872, 0.38040, 0.38838, 0.43559, 
9.58729, 0.41069, 0.43931, 0.46524, 0.46191, 0.45503, 0.49738, 0.43120, 0.43629, 0.42120, 0.47260, 0.38269, 0.41649, 0.42521, 0.38009, 0.38353, 0.43192, 
9.59921, 0.47160, 0.43532, 0.42783, 0.47961, 0.48971, 0.50549, 0.39159, 0.47725, 0.45237, 0.41418, 0.37912, 0.42108, 0.35996, 0.39222, 0.43628, 0.43558, 
9.61114, 0.41903, 0.43078, 0.46136, 0.47113, 0.50584, 0.51141, 0.46322, 0.54533, 0.38645, 0.38998, 0.41287, 0.44509, 0.38847, 0.37621, 0.41908, 0.44175, 
9.62306, 0.44309, 0.46270, 0.46557, 0.43582, 0.48033, 0.52686, 0.46086, 0.47320, 0.40095, 0.39471, 0.44340, 0.40271, 0.36798, 0.40556, 0.37651, 0.43602, 
9.63498, 0.44056, 0.39629, 0.45307, 0.47553, 0.45662, 0.51473, 0.47153, 0.56600, 0.40361, 0.43172, 0.36282, 0.47555, 0.40919, 0.41230, 0.38043, 0.44333, 
9.64691, 0.46326, 0.50744, 0.44467, 0.42075, 0.51677, 0.54318, 0.45456, 0.48767, 0.51761, 0.50242, 0.43697, 0.40460, 0.42721, 0.35187, 0.42597, 0.46033, 
9.65883, 0.44573, 0.39878, 0.46003, 0.45628, 0.53140, 0.59787, 0.43638, 0.50072, 0.46115, 0.38969, 0.40821, 0.46732, 0.36980, 0.38806, 0.39387, 0.44702, 
9.67076, 0.42079, 0.40884, 0.47255, 0.43305, 0.44731, 0.51065, 0.47807, 0.39232, 0.41498, 0.48108, 0.39768, 0.41855, 0.42745, 0.47908, 0.36741, 0.43665, 
9.68268, 0.39914, 0.48957, 0.50927, 0.42832, 0.45281, 0.53539, 0.39497, 0.41309, 0.39459, 0.38801, 0.38086, 0.36150, 0.32663, 0.44893, 0.48155, 0.42698, 
9.69460, 0.44888, 0.47432, 0.49748, 0.46327, 0.49798, 0.54030, 0.45687, 0.44521, 0.41147, 0.38643, 0.44960, 0.40533, 0.44450, 0.41934, 0.44789, 0.45259, 
9.70653, 0.43948, 0.40175, 0.39523, 0.45325, 0.46369, 0.49304, 0.40719, 0.39009, 0.43048, 0.48937, 0.37321, 0.33996, 0.40258, 0.42667, 0.38190, 0.41919, 
9.71845, 0.42854, 0.46944, 0.46499, 0.39369, 0.47447, 0.49065, 0.41280, 0.53342, 0.44252, 0.45965, 0.42283, 0.35505, 0.43044, 0.41995, 0.39671, 0.43968, 
9.73038, 0.48547, 0.42448, 0.46752, 0.42626, 0.47240, 0.47163, 0.43630, 0.43148, 0.40255, 0.41003, 0.43407, 0.42054, 0.33483, 0.39013, 0.45246, 0.43068, 
9.74230, 0.43690, 0.49220, 0.41894, 0.51458, 0.44249, 0.48351, 0.44930, 0.48139, 0.39810, 0.42589, 0.39400, 0.40891, 0.48089, 0.36577, 0.37475, 0.43784, 
9.75422, 0.44061, 0.44233, 0.45165, 0.47741, 0.45018, 0.47545, 0.49930, 0.44942, 0.43898, 0.46396, 0.41637, 0.38495, 0.37928, 0.43072, 0.41749, 0.44121, 
9.76615, 0.48495, 0.48867, 0.47145, 0.42544, 0.55239, 0.46194, 0.46524, 0.40872, 0.45369, 0.40671, 0.41125, 0.33666, 0.36260, 0.42960, 0.39924, 0.43724, 
9.77807, 0.39472, 0.44041, 0.42572, 0.44770, 0.42434, 0.53795, 0.47324, 0.40385, 0.38150, 0.39975, 0.34666, 0.33969, 0.43860, 0.34581, 0.37059, 0.41137, 
9.79000, 0.39811, 0.40930, 0.47638, 0.44123, 0.44930, 0.48919, 0.43114, 0.45243, 0.42977, 0.39456, 0.36068, 0.36872, 0.36614, 0.36393, 0.46627, 0.41981, 
9.80192, 0.43888, 0.40987, 0.38804, 0.47473, 0.48229, 0.52094, 0.48908, 0.45062, 0.41890, 0.46206, 0.41681, 0.44658, 0.39453, 0.40628, 0.40325, 0.44019, 
9.81384, 0.41907, 0.45268, 0.48282, 0.46387, 0.51324, 0.45400, 0.42869, 0.49912, 0.41293, 0.43582, 0.49352, 0.44984, 0.36383, 0.41873, 0.34659, 0.44232, 
9.82577, 0.44506, 0.51263, 0.41490, 0.51698, 0.47479, 0.45885, 0.45466, 0.47515, 0.41561, 0.36746, 0.39802, 0.45798, 0.37650, 0.36113, 0.40315, 0.43553, 
9.83769, 0.42512, 0.39152, 0.46602, 0.49165, 0.46326, 0.57199, 0.46837, 0.46179, 0.48246, 0.43153, 0.46082, 0.49357, 0.41230, 0.42165, 0.40415, 0.45641, 
9.84961, 0.42967, 0.41533, 0.40933, 0.40430, 0.46621, 0.47917, 0.43936, 0.44718, 0.40244, 0.45434, 0.36631, 0.38000, 0.37921, 0.49413, 0.40368, 0.42471, 
9.86154, 0.38771, 0.46681, 0.37536, 0.46658, 0.46163, 0.48690, 0.40373, 0.44979, 0.43069, 0.47772, 0.48473, 0.45940, 0.45483, 0.38453, 0.37855, 0.43793, 
9.87346, 0.41890, 0.48296, 0.41795, 0.39818, 0.50264, 0.47887, 0.46433, 0.41177, 0.40248, 0.39586, 0.42559, 0.36269, 0.45709, 0.36594, 0.42866, 0.42759, 
9.88539, 0.48559, 0.50648, 0.44389, 0.44986, 0.53309, 0.58666, 0.40301, 0.49029, 0.45828, 0.43624, 0.37010, 0.51410, 0.43875, 0.42613, 0.37068, 0.46088, 
9.89731, 0.42735, 0.51007, 0.43327, 0.45666, 0.45301, 0.46380, 0.53132, 0.42777, 0.42724, 0.43817, 0.40248, 0.41685, 0.46667, 0.36210, 0.44802, 0.44432, 
9.90923, 0.39357, 0.50461, 0.40785, 0.44453, 0.55132, 0.50984, 0.47124, 0.40946, 0.41363, 0.38725, 0.44420, 0.34139, 0.37452, 0.38659, 0.46406, 0.43360, 
9.92116, 0.44511, 0.39004, 0.44821, 0.45365, 0.43156, 0.47652, 0.38618, 0.50086, 0.45853, 0.55429, 0.38987, 0.38137, 0.33210, 0.48096, 0.43307, 0.43749, 
9.93308, 0.47184, 0.44844, 0.43831, 0.44338, 0.51973, 0.44383, 0.43971, 0.52295, 0.36264, 0.40430, 0.39713, 0.47495, 0.42181, 0.44655, 0.45394, 0.44597, 
9.94501, 0.42450, 0.47347, 0.42587, 0.51751, 0.41946, 0.51628, 0.46865, 0.45874, 0.39808, 0.36822, 0.39171, 0.38206, 0.49042, 0.38603, 0.43093, 0.43679, 
9.95693, 0.46664, 0.36618, 0.41638, 0.43197, 0.50743, 0.48710, 0.49572, 0.48120, 0.44277, 0.41943, 0.43535, 0.41689, 0.44361, 0.38724, 0.32611, 0.43493, 
9.96885, 0.48767, 0.46914, 0.39469, 0.49250, 0.41604, 0.48996, 0.44394, 0.46386, 0.45606, 0.43464, 0.31713, 0.44366, 0.41102, 0.37227, 0.45088, 0.43623, 
9.98078, 0.40845, 0.40989, 0.41602, 0.42389, 0.44793, 0.49473, 0.46595, 0.37614, 0.46084, 0.42186, 0.42659, 0.36688, 0.40266, 0.37001, 0.41404, 0.42039, 
9.99270, 0.45691, 0.41922, 0.41557, 0.45489, 0.42946, 0.51881, 0.43532, 0.49059, 0.41005, 0.38673, 0.41894, 0.37126, 0.37294, 0.40070, 0.44087, 0.42815, 
10.00463, 0.42048, 0.46455, 0.43845, 0.50507, 0.39516, 0.54568, 0.46102, 0.40274, 0.42378, 0.37704, 0.38887, 0.46118, 0.45510, 0.44374, 0.42907, 0.44079, 
10.01655, 0.43558, 0.44744, 0.46754, 0.44276, 0.45219, 0.47475, 0.47163, 0.46853, 0.39128, 0.47549, 0.45159, 0.31776, 0.39686, 0.41937, 0.39240, 0.43368, 
10.02847, 0.44212, 0.38935, 0.46056, 0.42389, 0.43496, 0.51050, 0.49144, 0.50665, 0.44888, 0.37829, 0.37933, 0.38370, 0.35833, 0.44753, 0.47066, 0.43508, 
10.04040, 0.44264, 0.42126, 0.46190, 0.45020, 0.50824, 0.48611, 0.51668, 0.41677, 0.37947, 0.51246, 0.42089, 0.38231, 0.38188, 0.41134, 0.41542, 0.44051, 
10.05232, 0.48626, 0.42078, 0.46438, 0.41535, 0.40862, 0.49883, 0.40886, 0.41270, 0.42006, 0.40773, 0.36511, 0.44095, 0.36893, 0.42181, 0.30186, 0.41615, 
10.06424, 0.43977, 0.39605, 0.46287, 0.51794, 0.51062, 0.55662, 0.44439, 0.38724, 0.45540, 0.36078, 0.35741, 0.39960, 0.40126, 0.46329, 0.39135, 0.43631, 
10.07617, 0.39839, 0.44860, 0.42579, 0.50350, 0.43938, 0.56294, 0.47810, 0.50252, 0.45553, 0.39601, 0.37309, 0.46816, 0.41341, 0.47418, 0.34719, 0.44579, 
10.08809, 0.40101, 0.51147, 0.49739, 0.50413, 0.50877, 0.49547, 0.50256, 0.45306, 0.41301, 0.45533, 0.36092, 0.39925, 0.36930, 0.41396, 0.36986, 0.44370, 
10.10002, 0.44655, 0.45539, 0.49508, 0.45730, 0.51114, 0.49636, 0.49604, 0.38752, 0.44295, 0.40594, 0.35801, 0.45252, 0.38134, 0.50259, 0.36180, 0.44337, 
10.11194, 0.47026, 0.46181, 0.44770, 0.47019, 0.41312, 0.47318, 0.47370, 0.40581, 0.42790, 0.44269, 0.35437, 0.39642, 0.41812, 0.44061, 0.47687, 0.43818, 
10.12386, 0.44091, 0.39027, 0.49024, 0.40412, 0.42875, 0.50914, 0.44818, 0.44546, 0.44298, 0.36852, 0.45275, 0.40494, 0.44300, 0.37297, 0.40890, 0.43008, 
10.13579, 0.44972, 0.43377, 0.47705, 0.40557, 0.47400, 0.45872, 0.46557, 0.46650, 0.39316, 0.41604, 0.40339, 0.37582, 0.41795, 0.40997, 0.37334, 0.42804, 
10.14771, 0.44478, 0.42399, 0.45390, 0.41266, 0.47458, 0.52789, 0.49368, 0.37674, 0.43048, 0.43377, 0.41903, 0.36607, 0.37514, 0.44008, 0.38283, 0.43038, 
10.15964, 0.44667, 0.46768, 0.48637, 0.38451, 0.46125, 0.48850, 0.50821, 0.43403, 0.35784, 0.38104, 0.42449, 0.34917, 0.39573, 0.35424, 0.34979, 0.41930, 
10.17156, 0.39109, 0.40365, 0.43847, 0.44134, 0.40570, 0.54418, 0.43904, 0.42569, 0.39951, 0.39874, 0.35308, 0.39377, 0.34723, 0.42490, 0.38202, 0.41256, 
10.18348, 0.42184, 0.41749, 0.49347, 0.44454, 0.42226, 0.54376, 0.54280, 0.48334, 0.39026, 0.38215, 0.37553, 0.41539, 0.49575, 0.44539, 0.38112, 0.44367, 
10.19541, 0.44199, 0.43655, 0.43063, 0.44852, 0.46844, 0.48869, 0.40706, 0.46963, 0.43755, 0.38050, 0.41473, 0.48288, 0.33535, 0.45548, 0.38366, 0.43211, 
10.20733, 0.46928, 0.43519, 0.48206, 0.41455, 0.45036, 0.49253, 0.41835, 0.46656, 0.42667, 0.35029, 0.37933, 0.41948, 0.40105, 0.39228, 0.38310, 0.42541, 
10.21926, 0.42902, 0.43430, 0.41212, 0.43107, 0.51931, 0.48200, 0.43178, 0.47599, 0.39699, 0.41351, 0.48611, 0.34170, 0.46056, 0.35758, 0.45002, 0.43480, 
10.23118, 0.40915, 0.43878, 0.40532, 0.51851, 0.46133, 0.54818, 0.50962, 0.55317, 0.37845, 0.44150, 0.42452, 0.41148, 0.38566, 0.34655, 0.38124, 0.44090, 
10.24310, 0.41204, 0.42636, 0.42514, 0.43498, 0.51749, 0.48098, 0.41037, 0.47972, 0.45437, 0.49508, 0.42073, 0.34115, 0.32905, 0.34293, 0.36965, 0.42267, 
10.25503, 0.45961, 0.38181, 0.42880, 0.41919, 0.45770, 0.54435, 0.50449, 0.46245, 0.44042, 0.50023, 0.36530, 0.43627, 0.37163, 0.41611, 0.41930, 0.44051, 
10.26695, 0.42556, 0.45860, 0.45499, 0.42647, 0.48718, 0.46757, 0.50091, 0.47781, 0.40846, 0.37820, 0.38800, 0.40923, 0.40767, 0.40916, 0.50464, 0.44030, 
10.27888, 0.50049, 0.44795, 0.42916, 0.47286, 0.45882, 0.46035, 0.47795, 0.45660, 0.41145, 0.42532, 0.38819, 0.45575, 0.36088, 0.40310, 0.38979, 0.43591, 
10.29080, 0.48495, 0.40916, 0.43186, 0.41715, 0.52072, 0.50423, 0.50137, 0.47087, 0.38478, 0.41584, 0.37137, 0.41739, 0.31454, 0.34873, 0.46419, 0.43048, 
10.30272, 0.40046, 0.42329, 0.51203, 0.45620, 0.46707, 0.51016, 0.46168, 0.45744, 0.37210, 0.32692, 0.38883, 0.37057, 0.35317, 0.40597, 0.40201, 0.42053, 
10.31465, 0.44926, 0.39784, 0.42149, 0.47784, 0.47816, 0.50552, 0.45929, 0.42727, 0.49373, 0.36825, 0.33917, 0.34446, 0.40743, 0.44884, 0.37092, 0.42596, 
10.32657, 0.38388, 0.38824, 0.44521, 0.42993, 0.46288, 0.50408, 0.40899, 0.46428, 0.38762, 0.39172, 0.41785, 0.41824, 0.46117, 0.34642, 0.36168, 0.41815, 
10.33849, 0.45318, 0.42206, 0.42638, 0.47998, 0.41648, 0.49219, 0.44378, 0.51737, 0.35600, 0.40019, 0.42123, 0.36939, 0.49909, 0.39076, 0.42169, 0.43398, 
10.35042, 0.46839, 0.42638, 0.45494, 0.42805, 0.46829, 0.55203, 0.45800, 0.47775, 0.48585, 0.37710, 0.40283, 0.41249, 0.49176, 0.36070, 0.38973, 0.44362, 
10.36234, 0.40123, 0.42000, 0.44030, 0.43294, 0.45626, 0.48689, 0.42533, 0.44698, 0.36748, 0.36855, 0.33049, 0.36263, 0.42391, 0.41151, 0.36676, 0.40942, 
10.37427, 0.43372, 0.36684, 0.38274, 0.44934, 0.51782, 0.42433, 0.50205, 0.38359, 0.34162, 0.37095, 0.31906, 0.39179, 0.46667, 0.41014, 0.50674, 0.41783, 
10.38619, 0.45058, 0.39111, 0.44103, 0.40195, 0.42139, 0.46751, 0.44441, 0.41296, 0.40859, 0.37531, 0.35790, 0.40474, 0.49869, 0.37476, 0.32218, 0.41154, 
10.39811, 0.43078, 0.43993, 0.41623, 0.41614, 0.48038, 0.47075, 0.49708, 0.57004, 0.44518, 0.31894, 0.37765, 0.40180, 0.41161, 0.39151, 0.38254, 0.43004, 
10.41004, 0.43577, 0.44223, 0.48004, 0.48525, 0.46886, 0.51023, 0.44724, 0.41291, 0.42399, 0.45670, 0.40255, 0.30732, 0.34285, 0.39582, 0.41818, 0.42866, 
10.42196, 0.41621, 0.40862, 0.40496, 0.44324, 0.47941, 0.51029, 0.44060, 0.44267, 0.40065, 0.41157, 0.40939, 0.43793, 0.35532, 0.38282, 0.45084, 0.42630, 
10.43389, 0.41653, 0.48359, 0.38952, 0.45433, 0.40299, 0.45677, 0.49708, 0.45629, 0.33927, 0.39070, 0.42012, 0.41109, 0.39357, 0.39682, 0.47885, 0.42584, 
